dataset_part;id;smiles1;smiles2;has_phosphate
data0003;6492;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO)O1;True
data0003;6574;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0003;7038;CNC(O)C(CC(C)C)NC(O)C(CCCCN)NC(C)O;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;7291;NC1NCNC2C1NCN2C1CC(O)C(CO)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;8053;CNC(O)C(NC(O)CNC(O)C1CCCN1C(O)C(NC(O)C(CC1CCC(O)CC1)NC(C)O)C(C)C)C(C)O;CN1C(O)NC(O)C(CC2CCC3OCOC3C2)C1O;False
data0003;8190;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)C(O)C4O)C3O)C2N1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;8234;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)OC2C(CO[PH](O)(O)O)OC(N3CNC4C(N)NCNC43)C2O)C(O)C1O;True
data0003;8350;CNC(O)C(CCCCN)NC(O)C(CC(O)O)NC(C)O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;9116;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O)C3O)C2N1;True
data0003;9183;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;9451;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;10135;CNC(O)C(C)NC(O)C(C)NC(O)CNC(O)C(CC(N)O)NC(C)O;CCOCCN1CCN(C2C(CN)C(O)N(C)C(O)N2C)CC1CC;False
data0003;11085;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;11150;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O)C3O)C2N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;11360;CC1CN(C2CC(O)C(COP(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;11747;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O)C2O)C(O)N1;True
data0003;11937;NC1NC(O)C2NCN(C3CC(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)CC4O)C(CO[PH](O)(O)O)O3)C2N1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;11986;CNC(O)C(NC(O)CNC(O)CNC(O)CNC(O)C(CC(O)O)NC(C)O)C(C)O;CCCCN1C(O)NC(O)C2(CC3C(O)N4CCCC(C)C4NC3N3CCC4CCCCC4C32)C1O;False
data0003;12024;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;13089;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;13819;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(N)NCNC54)OC3CO[PH](O)(O)O)O2)C(O)NC1O;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;14447;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;14448;CNC(O)C(C)NC(C)O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;14633;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;14714;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O)C2O)C(O)N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;15078;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(N)NCNC54)OC3CO[PH](O)(O)O)O2)C(O)N1;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;15645;NC1NCNC2C1NCN2C1CC(O)C(COP(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;15825;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;16070;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)OC4CC(N5CNC6C(N)NCNC65)OC4CO[PH](O)(O)O)O3)C2N1;CC1CN(C2CC(O[PH](O)(O)OCC3OC(N4CCC(N)NC4O)CC3O)C(CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;16676;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;16981;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;17064;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0003;17139;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;17201;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)OC2C(CO[PH](O)(O)O)OC(N3CCC(O)NC3O)C2O)C(O)C1O;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;17205;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;17408;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;17413;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;17512;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC2OC(C3CNC(O)NC3O)C(O)C2O[PH](O)(O)OCC2OC(N3CCC(O)NC3O)C(O)C2O)C1O;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;17857;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;18106;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;18286;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;19775;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0003;20813;CNC(O)C(CCCNC(N)N)NC(C)O;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;20935;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O)C2O)C(O)N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;21599;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CCC(O)NC5O)C(O)C4O)C3O)C2N1;True
data0003;21804;CNC(O)CNC(O)C(C)NC(O)C(CO)NC(O)C(C)NC(C)O;CC1CC2NC3C(O)NC(O)NC3N(CC(O)C(O)C(O)CO[PH](O)(O)O)C2CC1C;True
data0003;22194;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;22586;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O)C2O)C(O)N1;True
data0003;22748;CNC(O)C(CCCCN)NC(C)O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;24051;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC2OC(N3CCC(O)NC3O)C(O)C2O)C1O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;24605;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;25304;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;25330;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;25623;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;26015;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;27142;CNC(O)C(CCCCN)NC(C)O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;27465;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;27659;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O[PH](O)(O)OCC4OC(N5CCC(O)NC5O)C(O)C4O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;27784;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;27953;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC2OC(N3CCC(O)NC3O)C(O)C2O)C1O;True
data0003;28657;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CCC(O)NC5O)C(O)C4O)C3O)C2N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;28943;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)OC(N4CCC(O)NC4O)C3O)C(O)C2O)C(O)N1;True
data0003;29533;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O)C3O)C2N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)C(O)C3O)C2N1;True
data0003;29826;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;29991;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;30317;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(N)NC5O)C4O)OC(N4CNC5C(N)NCNC54)C3O)C(O)C2O)C(O)N1;True
data0003;30934;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O)C3O)C2N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0003;30945;NC1NC(O)C2NCN(C3CC(O)C(CO)O3)C2N1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;31443;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0003;31773;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(O)NC(N)NC65)C4O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)OC4C(CO[PH](O)(O)OC5C(CO[PH](O)(O)O)OC(N6CNC7C(N)NCNC76)C5O)OC(N5CCC(O)NC5O)C4O)OC(N4CCC(O)NC4O)C3O)C(O)C2O)C(O)N1;True
data0003;31832;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;31849;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;31885;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;32390;CNC(O)C(CCCCN)NC(C)O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;32530;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(N)NC5O)C4O)OC(N4CCC(O)NC4O)C3O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;32776;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;32855;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;32953;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;33090;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(N)NCNC54)OC3CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;33369;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;33869;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O[PH](O)(O)OCC3OC(N4CC(C)C(O)NC4O)CC3O[PH](O)(O)OCC3OC(N4CCC(N)NC4O)CC3O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;33918;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;33975;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;34386;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;34907;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;34940;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;35684;CNC(O)C(C)NC(C)O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;36515;CNC(O)C(CCCNC(N)N)NC(C)O;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;36914;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)C(O)C4O)C3O)C2N1;OC1CCN(C2OC(COP(O)O)C(O)C2O)C(O)N1;True
data0003;36991;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O)C2O)C(O)N1;True
data0003;37115;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;OC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0003;37378;CNC(O)C(CC1CCC(O)CC1)NC(C)O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;37574;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CC(C)C(O)NC4O)OC3CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;37683;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;38110;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O)C2O)C(O)N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)OC(N4CNC5C(O)NC(N)NC54)C3O)C(O)C2O)C(O)N1;True
data0003;38746;CNC(O)C(CC(C)C)NC(O)CNC(O)C(NC(O)C(NC(C)O)C(C)C)C(C)C;CC1CCC(N(O)O)CC1NS(O)(O)C1CNC(O)NC1O;False
data0003;39067;CNC(O)C(CC1CCCCC1)NC(C)O;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;39218;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;39339;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;CC1CN(C2CC(O[PH](O)(O)OCC3OC(N4CCC(N)NC4O)CC3O[PH](O)(O)OCC3OC(N4CCC(N)NC4O)CC3O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;39530;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CCC(O)NC5O)C(O)C4O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CNC5C(N)NCNC54)C3O)C(O)C2O)C(O)N1;True
data0003;39635;CNC(O)C(CCCCN)NC(C)O;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;39977;CNC(O)C(CCCCN)NC(C)O;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;40937;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CNC5C(N)NCNC54)C3O)C(O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0003;41082;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;41388;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;41611;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;42072;CNC(O)C(CO)NC(O)C(NC(C)O)C(C)C;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;42362;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;42410;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;42679;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;43781;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O)C2O)C(O)N1;True
data0003;44220;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(O)NC(N)NC65)C4O)C(O)C3O)C2N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;44320;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O)C3O)C2N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;44823;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0003;45408;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0003;45440;CC1CN(C2CC(O[PH](O)(O)OCC3OC(N4CCC(N)NC4O)CC3O)C(CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;45883;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(N)NC5O)C4O)OC(N4CCC(O)NC4O)C3O)C(O)C2O)C(O)N1;True
data0003;46100;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;46355;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;47849;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)C(O)C4O[PH](O)(O)OCC4OC(N5CCC(O)NC5O)C(O)C4O)C3O)C2N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0003;48418;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;48771;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0003;48795;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
data0003;49041;CC1CN(C2CC(O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)CC3O)C(CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)O)O2)C(O)NC1O;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(N)NCNC54)OC3CO[PH](O)(O)O)O2)C(O)N1;True
data0003;49308;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)O)O2)C(O)NC1O;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(N)NCNC54)OC3CO[PH](O)(O)O)O2)C(O)N1;True
data0003;49382;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;True
