dataset_part;id;smiles1;smiles2;has_phosphate
data0008;36987;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O)C2O)C(O)N1;True
data0008;37137;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)O)O2)C(O)NC1O;True
data0008;37364;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0008;37439;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC2OC(N3CCC(O)NC3O)C(O)C2O)C1O;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CNC5C(O)NC(N)NC54)C3O)C(O)C2O)C(O)N1;True
data0008;38008;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0008;38345;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0008;38361;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CCC(O)NC5O)C(O)C4O)C3O)C2N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0008;38584;CNC(O)C1CCCN1C(O)C(CC(C)C)NC(C)O;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0008;39477;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0008;39519;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(O)NC(N)NC65)C4O)OC(N4CCC(O)NC4O)C3O)C(O)C2O)C(O)N1;True
data0008;39725;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O)C2O)C(O)N1;True
data0008;40317;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CCC(N)NC4O)C3O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(O)NC(N)NC65)C4O)C(O)C3O)C2N1;True
data0008;40823;CNC(O)C(CCCCN)NC(O)C(CC1CNCN1)NC(O)C(NC(C)O)C(C)O;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0008;41602;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0008;41792;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CNC5C(O)NC(N)NC54)C3O)C(O)C2O)C(O)N1;True
data0008;41952;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0008;42076;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0008;42144;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)OC2C(CO[PH](O)(O)O)OC(N3CNC4C(N)NCNC43)C2O)C(O)C1O;True
data0008;42234;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0008;42390;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0008;42484;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0008;42498;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(O)NC(N)NC65)C4O)C(O)C3O)C2N1;True
data0008;42597;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0008;43265;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O[PH](O)(O)OCC4OC(N5CNC6C(O)NC(N)NC65)CC4O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)CC4O)C(CO[PH](O)(O)O)O3)C2N1;True
data0008;44006;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)C(O)C4O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0008;44272;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0008;44291;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0008;44869;NC1NC(O)C2NCN(C3OC(COP(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0008;45473;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(COP(O)O)C(O)C2O)C(O)N1;True
data0008;45838;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CNC6C(O)NC(N)NC65)C(O)C4O[PH](O)(O)OCC4OC(N5CCC(O)NC5O)C(O)C4O)C3O)C2N1;True
data0008;46255;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0008;46714;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(O)NC(N)NC65)C4O)C(O)C3O)C2N1;True
data0008;48524;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(COP(O)O)C(O)C3O)C2N1;True
data0008;49727;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;48;NC1NCNC2C1NCN2C1CC(O)C(CO[PH](O)(O)O)O1;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)O)O2)C(O)NC1O;True
data0009;789;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;1250;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;2039;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)C(O)C3O)C2N1;True
data0009;2136;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;2464;NC1NC(O)C2NCN(C3OC(CO)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;2612;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O)C2O)C(O)N1;True
data0009;2901;NC1CCN(C2CC(O)C(COP(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;3353;CNC(O)C(CCCCN)NC(C)O;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;4796;CNC(O)C(CCCCN)NC(C)O;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;5278;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO)OC(N5CNC6C(O)NC(N)NC65)C4O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CCC(N)NC4O)C3O)C(O)C2O)C(O)N1;True
data0009;5344;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)C(O)C4O)C3O)C2N1;True
data0009;5518;NC1CCN(C2CC(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)CC3O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1CCN(C2CC(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)CC3O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;5545;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)OC3CC(N4CC(C)C(O)NC4O)OC3CO[PH](O)(O)O)O2)C(O)NC1O;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;5753;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;6217;NC1NC(O)C2NCN(C3CC(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)CC4O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;6729;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)OC5C(CO[PH](O)(O)OC6C(CO[PH](O)(O)O)OC(N7CNC8C(O)NC(N)NC87)C6O)OC(N6CCC(O)NC6O)C5O)OC(N5CNC6C(O)NC(N)NC65)C4O)C(O)C3O)C2N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;6882;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;7057;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(N)NCNC54)OC3CO[PH](O)(O)O)O2)C(O)N1;CC1CN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)O)O2)C(O)NC1O;True
data0009;7413;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;7460;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)OC4CC(N5CNC6C(O)NC(N)NC65)OC4CO[PH](O)(O)OC4CC(N5CNC6C(O)NC(N)NC65)OC4CO[PH](O)(O)O)O3)C2N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)OC4CC(N5CNC6C(O)NC(N)NC65)OC4CO[PH](O)(O)OC4CC(N5CNC6C(O)NC(N)NC65)OC4CO[PH](O)(O)O)O3)C2N1;True
data0009;7686;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;8009;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;8402;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;8693;NC1CCN(C2OC(CO)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;9096;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)C(O)C3O)C2N1;True
data0009;9248;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O)C2O)C(O)N1;True
data0009;9285;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CCC(O)NC5O)C(O)C4O)C3O)C2N1;True
data0009;9347;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;9543;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;9781;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;10109;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)OC3CC(N4CNC5C(N)NCNC54)OC3CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;10358;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;10564;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;10713;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;10761;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CNC5C(O)NC(N)NC54)C3O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O)C2O)C(O)N1;True
data0009;10800;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;10817;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)C(O)C3O)C2N1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0009;10876;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)C(O)C4O)C3O)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;11255;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;11292;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)OC4CC(N5CNC6C(O)NC(N)NC65)OC4COP(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)O)O2)C(O)N1;True
data0009;11590;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;11744;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;11767;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;OC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;11807;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(N)NCNC65)C4O)C(O)C3O)C2N1;True
data0009;11907;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;12307;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;12573;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;13292;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;13525;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;13795;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;14020;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)OC4CC(N5CNC6C(O)NC(N)NC65)OC4CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)O)O2)C(O)N1;True
data0009;14086;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O)C2O)C(O)N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)C(O)C3O)C2O)C(O)N1;True
data0009;15230;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;15611;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;15640;CNC(O)C(CCCNC(N)N)NC(O)C(CC(N)O)NC(O)C(CO)NC(C)O;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;16298;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;16450;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)OC4CC(N5CNC6C(N)NCNC65)OC4CO[PH](O)(O)O)O3)C2N1;CC1CN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0009;17021;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)OC4CC(N5CNC6C(O)NC(N)NC65)OC4CO[PH](O)(O)O)O3)C2N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)O)O2)C(O)N1;True
data0009;17685;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CCC(N)NC4O)C(O)C3O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O)C2O)C(O)N1;True
data0009;17960;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;18340;NC1NC(O)C2NCN(C3CC(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)CC4O)C(CO[PH](O)(O)O)O3)C2N1;CC1CN(C2CC(O[PH](O)(O)OCC3OC(N4CCC(N)NC4O)CC3O)C(CO[PH](O)(O)O)O2)C(O)NC1O;True
data0009;18787;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;19166;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(N)NCNC54)OC3CO[PH](O)(O)O)O2)C(O)N1;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CNC5C(O)NC(N)NC54)OC3CO[PH](O)(O)O)O2)C(O)N1;True
data0009;19653;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CNC5C(O)NC(N)NC54)C3O)C(O)C2O)C(O)N1;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)O)C(O)C1O;True
data0009;20023;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1CCN(C2CC(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)CC3O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)CC3O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;20099;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;20752;NC1CCN(C2CC(O)C(CO[PH](O)(O)OC3CC(N4CCC(N)NC4O)OC3CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)OC4CC(N5CNC6C(O)NC(N)NC65)OC4CO[PH](O)(O)O)O3)C2N1;True
data0009;20849;CNC(O)C(CCCCN)NC(C)O;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;20959;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;21027;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CCC(O)NC4O)C3O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O)C2O)C(O)N1;NC1CCN(C2OC(CO[PH](O)(O)OC3C(CO[PH](O)(O)O)OC(N4CCC(O)NC4O)C3O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O)C2O)C(O)N1;True
data0009;21128;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;21322;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;True
data0009;21416;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CNC5C(O)NC(N)NC54)C(O)C3O)C2O)C(O)N1;True
data0009;21866;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(COP(O)O)OC(N5CCC(O)NC5O)C4O)C(O[PH](O)(O)OCC4OC(N5CNC6C(N)NCNC65)C(O)C4O)C3O)C2N1;NC1CCN(C2CC(O[PH](O)(O)OCC3OC(N4CNC5C(N)NCNC54)CC3O)C(CO[PH](O)(O)O)O2)C(O)N1;True
data0009;22420;NC1CCN(C2CC(O)C(CO[PH](O)(O)O)O2)C(O)N1;NC1NC(O)C2NCN(C3CC(O)C(CO[PH](O)(O)O)O3)C2N1;True
data0009;22819;NC1CCN(C2OC(CO[PH](O)(O)O)C(O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)O)C(O)C3O)C2N1;True
data0009;23263;NC1NCNC2C1NCN2C1OC(CO[PH](O)(O)OC2C(CO[PH](O)(O)O)OC(N3CNC4C(N)NCNC43)C2O)C(O)C1O;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CCC(O)NC5O)C4O)C(O)C3O)C2N1;True
data0009;23425;NC1CCN(C2OC(CO[PH](O)(O)O)C(O[PH](O)(O)OCC3OC(N4CCC(N)NC4O)C(O)C3O[PH](O)(O)OCC3OC(N4CCC(O)NC4O)C(O)C3O)C2O)C(O)N1;NC1NC(O)C2NCN(C3OC(CO[PH](O)(O)OC4C(CO[PH](O)(O)O)OC(N5CNC6C(O)NC(N)NC65)C4O)C(O)C3O)C2N1;True
